source,product_id,suggested_category,suggested_shop,brand,name,image_1,image_2,image_3,price,description
in_db,90319ed0-0cf2-4685-9797-5cdff831fa33,Sports & Outdoor,WildPeak,,Baseball Ball,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-ball/1.webp,,,8.99,"The Baseball Ball is a standard baseball used in baseball games. It features a durable leather cover and is designed for pitching, hitting, and fielding in the game of baseball."
in_db,ed12a53b-0e2b-4ff6-9a18-16f915ed3ba6,Sports & Outdoor,WildPeak,,Baseball Glove,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-glove/1.webp,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-glove/2.webp,https://cdn.dummyjson.com/product-images/sports-accessories/baseball-glove/3.webp,24.99,"The Baseball Glove is a protective glove worn by baseball players. It is designed to catch and field the baseball, providing players with comfort and control during the game."
in_db,c1f05318-e634-4c08-8d35-fbb10cfe1703,Sports & Outdoor,WildPeak,,Basketball,https://cdn.dummyjson.com/product-images/sports-accessories/basketball/1.webp,,,14.99,"The Basketball is a standard ball used in basketball games. It is designed for dribbling, shooting, and passing in the game of basketball, suitable for both indoor and outdoor play."
in_db,c8923006-284d-45c6-b671-ae17e780d20f,Sports & Outdoor,WildPeak,,Basketball Rim,https://cdn.dummyjson.com/product-images/sports-accessories/basketball-rim/1.webp,,,39.99,The Basketball Rim is a sturdy hoop and net assembly mounted on a basketball backboard. It provides a target for shooting and scoring in the game of basketball.
in_db,d88be73d-39e1-4890-80f7-30a88967f3f3,Sports & Outdoor,WildPeak,,Cricket Ball,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-ball/1.webp,,,12.99,"The Cricket Ball is a hard leather ball used in the sport of cricket. It is bowled and batted in the game, and its hardness and seam contribute to the dynamics of cricket play."
in_db,0f09ba58-06ef-4d2f-919f-a9b19b7889d9,Sports & Outdoor,WildPeak,,Cricket Bat,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-bat/1.webp,,,29.99,The Cricket Bat is an essential piece of cricket equipment used by batsmen to hit the cricket ball. It is made of wood and comes in various sizes and designs.
in_db,0281b063-b1c1-4aeb-97e2-2101bcb1a951,Sports & Outdoor,WildPeak,,Cricket Helmet,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/1.webp,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/2.webp,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-helmet/3.webp,44.99,"The Cricket Helmet is a protective headgear worn by cricket players, especially batsmen and wicketkeepers. It provides protection against fast bowling and bouncers."
in_db,5b9c9022-f9ae-4f64-b53a-e077de898add,Sports & Outdoor,WildPeak,,Cricket Wicket,https://cdn.dummyjson.com/product-images/sports-accessories/cricket-wicket/1.webp,,,29.99,"The Cricket Wicket is a set of three stumps and two bails, forming a wicket used in the sport of cricket. Batsmen aim to protect the wicket while scoring runs."
in_db,3ea5218e-cff4-42b1-b31e-103af018d2e9,Sports & Outdoor,WildPeak,,Feather Shuttlecock,https://cdn.dummyjson.com/product-images/sports-accessories/feather-shuttlecock/1.webp,,,5.99,"The Feather Shuttlecock is used in the sport of badminton. It features natural feathers and is designed for high-speed play, providing stability and accuracy during matches."
in_db,80ebcab1-949a-416f-9e21-b86e6b8bcc31,Sports & Outdoor,WildPeak,,Football,https://cdn.dummyjson.com/product-images/sports-accessories/football/1.webp,,,17.99,"The Football, also known as a soccer ball, is the standard ball used in the sport of football (soccer). It is designed for kicking and passing in the game."
in_db,2a450879-801b-42cd-a1a5-d5de8f21ba16,Sports & Outdoor,WildPeak,,Golf Ball,https://cdn.dummyjson.com/product-images/sports-accessories/golf-ball/1.webp,,,9.99,"The Golf Ball is a small ball used in the sport of golf. It features dimples on its surface, providing aerodynamic lift and distance when struck by a golf club."
in_db,788de128-2cf1-46f6-9365-0020d6df6d2d,Sports & Outdoor,WildPeak,,Iron Golf,https://cdn.dummyjson.com/product-images/sports-accessories/iron-golf/1.webp,,,49.99,"The Iron Golf is a type of golf club designed for various golf shots. It features a solid metal head and is used for approach shots, chipping, and other golfing techniques."
in_db,2f0d9f0e-1784-4d94-a3b8-bed18e07b8a4,Sports & Outdoor,WildPeak,,Metal Baseball Bat,https://cdn.dummyjson.com/product-images/sports-accessories/metal-baseball-bat/1.webp,,,29.99,The Metal Baseball Bat is a durable and lightweight baseball bat made from metal alloys. It is commonly used in baseball games for hitting and batting practice.
in_db,df30442d-3d83-4c05-a247-0d65ce485b6a,Sports & Outdoor,WildPeak,,Tennis Ball,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-ball/1.webp,,,6.99,The Tennis Ball is a standard ball used in the sport of tennis. It is designed for bouncing and hitting with tennis rackets during matches or practice sessions.
in_db,ce76c299-eda0-4729-94eb-19ef6b0a27bb,Sports & Outdoor,WildPeak,,Tennis Racket,https://cdn.dummyjson.com/product-images/sports-accessories/tennis-racket/1.webp,,,49.99,"The Tennis Racket is an essential piece of equipment used in the sport of tennis. It features a frame with strings and a grip, allowing players to hit the tennis ball."
in_db,c53cf5c0-bcc8-4739-9cec-bec5327690c4,Sports & Outdoor,WildPeak,,Volleyball,https://cdn.dummyjson.com/product-images/sports-accessories/volleyball/1.webp,,,11.99,"The Volleyball is a standard ball used in the sport of volleyball. It is designed for passing, setting, and spiking over the net during volleyball matches."
in_db,4c0fafbb-e376-4239-97d3-b26ee31f6ce5,Watches,UrbanThread,,Brown Leather Belt Watch,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/1.webp,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/2.webp,https://cdn.dummyjson.com/product-images/mens-watches/brown-leather-belt-watch/3.webp,89.99,"The Brown Leather Belt Watch is a stylish timepiece with a classic design. Featuring a genuine leather strap and a sleek dial, it adds a touch of sophistication to your look."
in_db,410bf98b-f28b-4688-a57b-824a6b79df88,Watches,UrbanThread,,IWC Ingenieur Automatic Steel,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/1.webp,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/2.webp,https://cdn.dummyjson.com/product-images/womens-watches/iwc-ingenieur-automatic-steel/3.webp,4999.99,"The IWC Ingenieur Automatic Steel watch is a durable and sophisticated timepiece. With a stainless steel case and automatic movement, it combines precision and style for watch enthusiasts."
in_db,52a68bfd-60fe-4f40-888e-4e615064fa6d,Watches,UrbanThread,,Longines Master Collection,https://cdn.dummyjson.com/product-images/mens-watches/longines-master-collection/1.webp,https://cdn.dummyjson.com/product-images/mens-watches/longines-master-collection/2.webp,https://cdn.dummyjson.com/product-images/mens-watches/longines-master-collection/3.webp,1499.99,"The Longines Master Collection is an elegant and refined watch known for its precision and craftsmanship. With a timeless design, it's a symbol of luxury and sophistication."
in_db,cc674d2c-c0c7-4454-96fc-6507213f23c4,Watches,UrbanThread,,Rolex Cellini Date Black Dial,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/1.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/2.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-cellini-date-black-dial/3.webp,8999.99,"The Rolex Cellini Date with Black Dial is a classic and prestigious watch. With a black dial and date complication, it exudes sophistication and is a symbol of Rolex's heritage."
in_db,01010c92-abe3-48d3-8bb0-eb6b82bbb54e,Watches,UrbanThread,,Rolex Cellini Moonphase,https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/1.webp,https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/2.webp,https://cdn.dummyjson.com/product-images/womens-watches/rolex-cellini-moonphase/3.webp,15999.99,"The Rolex Cellini Moonphase watch is a masterpiece of horology. Featuring a moon phase complication, it showcases the craftsmanship and elegance that Rolex is renowned for."
in_db,b7313dfa-6029-4622-9b42-9f05a0ea9a20,Watches,UrbanThread,,Rolex Datejust,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/1.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/2.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-datejust/3.webp,10999.99,"The Rolex Datejust is an iconic and versatile timepiece with a date window. Known for its timeless design and reliability, it's a symbol of Rolex's watchmaking excellence."
in_db,4b8b5ccb-345d-41da-8e2b-988a5b210919,Watches,UrbanThread,,Rolex Datejust Women,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/1.webp,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/2.webp,https://cdn.dummyjson.com/product-images/womens-watches/rolex-datejust-women/3.webp,10999.99,"The Rolex Datejust Women's watch is an iconic timepiece designed for women. With a timeless design and a date complication, it offers both elegance and functionality."
in_db,0fe84479-5e61-44a5-8b24-daf589e77ed4,Watches,UrbanThread,,Rolex Submariner Watch,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/1.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/2.webp,https://cdn.dummyjson.com/product-images/mens-watches/rolex-submariner-watch/3.webp,13999.99,"The Rolex Submariner is a legendary dive watch with a rich history. Known for its durability and water resistance, it's a symbol of adventure and exploration."
in_db,017fb878-937d-49c4-b5ef-0665288de913,Watches,UrbanThread,,Watch Gold for Women,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/1.webp,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/2.webp,https://cdn.dummyjson.com/product-images/womens-watches/watch-gold-for-women/3.webp,799.99,"The Gold Women's Watch is a stunning accessory that combines luxury and style. Featuring a gold-plated case and a chic design, it adds a touch of glamour to any outfit."
in_db,2833eefe-dc08-433a-80ec-29ec477721c7,Watches,UrbanThread,,Women's Wrist Watch,https://cdn.dummyjson.com/product-images/womens-watches/women's-wrist-watch/1.webp,https://cdn.dummyjson.com/product-images/womens-watches/women's-wrist-watch/2.webp,https://cdn.dummyjson.com/product-images/womens-watches/women's-wrist-watch/3.webp,129.99,"The Women's Wrist Watch is a versatile and fashionable timepiece for everyday wear. With a comfortable strap and a simple yet elegant design, it complements various styles."
wikipedia,,Mobile,TechHub Bangladesh,Apple,IPhone 14 Pro,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/IPhone_14_Pro_vector.svg/330px-IPhone_14_Pro_vector.svg.png,,,999,"The iPhone 14 Pro and iPhone 14 Pro Max are smartphones that were developed and marketed by Apple. They are the sixteenth generation flagship iPhones, succeeding the iPhone 13 Pro and Pro Max. The devices were unveiled alongside the iPhone 14 and 14 "
wikipedia,,Mobile,TechHub Bangladesh,Apple,IPhone 13,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/IPhone_13_vector.svg/330px-IPhone_13_vector.svg.png,,,599,"The iPhone 13 and iPhone 13 Mini are smartphones that were developed and marketed by Apple. They are the fifteenth generation of iPhones, succeeding the iPhone 12 and 12 Mini. They were unveiled at an Apple Event in Apple Park in Cupertino, Californi"
wikipedia,,Mobile,TechHub Bangladesh,Samsung,Samsung Galaxy Z Fold 5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Samsung_Galaxy_Z_Fold_5_%28Gray%29.png/330px-Samsung_Galaxy_Z_Fold_5_%28Gray%29.png,,,1799,"The Samsung Galaxy Z Fold 5 is an Android-based foldable smartphone that was announced by Samsung Electronics on July 26, 2023, alongside the Galaxy Z Flip 5, Galaxy Tab S9 and Galaxy Watch 6. The unveiling marked the first time that the Galaxy Unpac"
wikipedia,,Mobile,TechHub Bangladesh,Samsung,Samsung Galaxy Z Flip 5,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Samsung_Galaxy_Z_Flip_5_%28Cream%29.png/330px-Samsung_Galaxy_Z_Flip_5_%28Cream%29.png,,,999,"The Samsung Galaxy Z Flip 5 is an Android-based foldable smartphone that was announced by Samsung Electronics on July 26, 2023, alongside the Galaxy Z Fold 5, Galaxy Tab S9 and Galaxy Watch 6. Its unveiling marked the first time that the Galaxy Unpac"
wikipedia,,Mobile,TechHub Bangladesh,Samsung,Samsung Galaxy S22,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/SamsungGalaxyS22Series.png/330px-SamsungGalaxyS22Series.png,,,899,"The Samsung Galaxy S22 is a series of high-end Android-based smartphones developed, manufactured, and marketed by Samsung Electronics as part of its flagship Galaxy S series, all which were unveiled at Samsung's Galaxy Unpacked event on February 9, 2"
wikipedia,,Mobile,TechHub Bangladesh,Google,Pixel Fold,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/PixelFold.jpg/330px-PixelFold.jpg,,,1499,"The Pixel Fold is an Android-powered foldable smartphone designed, developed, and marketed by Google as part of the Google Pixel product line. It was officially announced on May 10, 2023, at the annual Google I/O keynote, and was released in the Unit"
wikipedia,,Mobile,TechHub Bangladesh,Xiaomi,Xiaomi 13,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Xiaomi_13_front.jpg/330px-Xiaomi_13_front.jpg,,,999,"The Xiaomi 13 is a flagship Android smartphone from Chinese electronics company Xiaomi, released in December 2022. It is part of the Xiaomi 13 series, which also includes the Xiaomi 13 Pro and Xiaomi 13 Lite. The device features premium build quality"
wikipedia,,Mobile,TechHub Bangladesh,Huawei,Huawei Mate 60,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Huawei_Mate_60.jpg/330px-Huawei_Mate_60.jpg,,,999,The Huawei Mate 60 is a 2023 series of high-end smartphones by the Chinese Huawei corporation from its Huawei Mate series. It has a Kirin 9000s SoC chipset designed by HiSilicon and produced by the SMIC foundry. The Mate 60 supports satellite communi
wikipedia,,Computers & Laptops,TechHub Bangladesh,Apple,MacBook Pro (Apple silicon),https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/M3_Macbook_Pro_14_inch_Space_Grey_model_%28cropped%29.jpg/330px-M3_Macbook_Pro_14_inch_Space_Grey_model_%28cropped%29.jpg,,,1999,"The MacBook Pro with Apple silicon is a line of Mac notebook computers introduced in November 2020 by Apple. It is the higher-end model of the MacBook family, sitting above the consumer-focused MacBook Air, and is currently sold with 14-inch (360 mm)"
wikipedia,,Computers & Laptops,TechHub Bangladesh,Lenovo,Lenovo Yoga,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Lenovo_YOGA_3_Pro_%2815356226748%29.jpg/330px-Lenovo_YOGA_3_Pro_%2815356226748%29.jpg,,,1299,"Lenovo Yoga is a line of consumer-oriented high-end laptop computers, tablets, and all-in-one computers designed, developed and marketed by Lenovo, named for their ability to assume multiple form factors due to a hinged screen. The line currently com"
wikipedia,,Computers & Laptops,TechHub Bangladesh,Microsoft,Surface Studio,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Surface_Studio.png/330px-Surface_Studio.png,,,2999,"The Surface Studio is an all-in-one PC, designed and produced by Microsoft as part of its Surface series of Windows-based personal computing devices. It was announced at the Windows 10 Devices Event on October 26, 2016, with pre-orders beginning that"
wikipedia,,Computers & Laptops,TechHub Bangladesh,Acer,Acer Aspire,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Acer_Aspire_Switch_12_S_%2824109486459%29.jpg/330px-Acer_Aspire_Switch_12_S_%2824109486459%29.jpg,,,699,Acer Aspire is a series of personal computers by Acer Inc. aimed at casual household users. The Aspire series covers both desktop computers and laptops. Acer developed the series to range from essentials to high performance. The Aspire mainly compete
wikipedia,,Electronics,TechHub Bangladesh,Sony,PlayStation 5,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Black_and_white_Playstation_5_base_edition_with_controller.png/330px-Black_and_white_Playstation_5_base_edition_with_controller.png,,,499,"The PlayStation 5 (PS5) is the home video game console developed by Sony Interactive Entertainment for the fifth iteration of their PlayStation brand. It was announced as the successor to the PlayStation 4 in April 2019, was launched on November 12, "
wikipedia,,Electronics,TechHub Bangladesh,Microsoft,Xbox Series X and Series S,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Xbox_Series_X_S_color.svg/330px-Xbox_Series_X_S_color.svg.png,,,499,"The Xbox Series X and Xbox Series S are the fourth generation of consoles in Microsoft's Xbox series, succeeding the previous generation's Xbox One. Released on November 10, 2020, the higher-end Series X and lower-end Series S are part of the ninth g"
beauty-facts:lipstick,,Makeup,EverGlow,Max Factor,Max Factor Lipfinity Lip Colour 020 Angelic 2-Step Longlasting Lipstick,https://images.openbeautyfacts.org/images/products/008/610/001/3614/front_en.4.400.jpg,,,46,Max Factor Lipfinity Lip Colour 020 Angelic 2-Step Longlasting Lipstick. Curated beauty product.
beauty-facts:lipstick,,Makeup,EverGlow,,Maybelline New York SuperStay Teddy Tint 25 Baby Tee Lippenstift,https://images.openbeautyfacts.org/images/products/000/003/014/6754/front_nl.6.400.jpg,,,27,Maybelline New York SuperStay Teddy Tint 25 Baby Tee Lippenstift. Curated beauty product.
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,Maybelline New York SuperStay Matte Ink 50 Voyager Matte Lippenstift,https://images.openbeautyfacts.org/images/products/360/053/141/1176/front_en.3.400.jpg,,,42,Kommer senere
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,L'Oréal Paris Color Riche 179 Nu Decadent Intense Lippenstift,https://images.openbeautyfacts.org/images/products/360/052/395/7408/front_en.3.400.jpg,,,35,"LANOLIN LIQUIDA / LANOLIN OIL , OLEYL ERUCATE , SESAMUM INDICUM OIL / SESAME SEED OIL , CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX / CIRE ICROCRISTALLINE , PPG-5 LANOLIN WAX , ACETYLATED LANOLIN , CERA ALBA / BEESWAX / CIRE DABEILLE , DISTEARDIMONI"
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,L'Oréal Paris Color Riche 173 Nu Impertinent Intense Lippenstift,https://images.openbeautyfacts.org/images/products/360/052/395/7453/front_en.3.400.jpg,,,26,"LANOLIN LIQUIDA / LANOLIN OIL , OLEYL ERUCATE , SESAMUM INDICUM OIL / SESAME SEED OIL , CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX / CIRE ICROCRISTALLINE , PPG-5 LANOLIN WAX , ACETYLATED LANOLIN , CERA ALBA / BEESWAX / CIRE DABEILLE , DISTEARDIMONI"
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,L'Oréal Paris Color Riche 177 Nu Authentique Intense Lippenstift,https://images.openbeautyfacts.org/images/products/360/052/395/7422/front_en.3.400.jpg,,,57,"LANOLIN LIQUIDA / LANOLIN OIL , OLEYL ERUCATE , SESAMUM INDICUM OIL / SESAME SEED OIL , CERA MICROCRISTALLINA / MICROCRYSTALLINE WAX / CIRE ICROCRISTALLINE , PPG-5 LANOLIN WAX , ACETYLATED LANOLIN , CERA ALBA / BEESWAX / CIRE DABEILLE , DISTEARDIMONI"
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,Maybelline New York SuperStay Matte Ink 155 Savant Lipstick,https://images.openbeautyfacts.org/images/products/360/053/157/9067/front_en.3.400.jpg,,,28,"DIMETHICONE , TRIMETHYLSILOXYSILICATE , ISODODECANE , NYLON-611/DIMETHICONE COPOLYMER , DIMETHICONE CROSSPOLYMER , C30-45 ALKYLDIMETHYLSILYL POLYPROPYLSILSESQUIOXANE , LAUROYL LYSINE , ALUMINA , SILICA SILYLATE , PHENOXYETHANOL , DISODIUM STEAROYL GL"
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,Maybelline New York SuperStay Matte Ink 170 Initiator Lipstick,https://images.openbeautyfacts.org/images/products/360/053/160/5667/front_en.3.400.jpg,,,16,"DIMETHICONE , TRIMETHYLSILOXYSILICATE , ISODODECANE , NYLON-611/DIMETHICONE COPOLYMER , DIMETHICONE CROSSPOLYMER , C30-45 ALKYLDIMETHYLSILYL POLYPROPYLSILSESQUIOXANE , LAUROYL LYSINE , ALUMINA , SILICA SILYLATE , PHENOXYETHANOL , DISODIUM STEAROYL GL"
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,Maybelline New York SuperStay Matte Ink 130 Self-Starter Lipstick,https://images.openbeautyfacts.org/images/products/360/053/151/3436/front_en.3.400.jpg,,,55,Kommer senere
beauty-facts:lipstick,,Makeup,EverGlow,L'OREAL NORGE AS,Maybelline New York SuperStay Matte Ink 125 Inspirer Lipstick,https://images.openbeautyfacts.org/images/products/360/053/151/3429/front_en.3.400.jpg,,,33,Kommer senere
beauty-facts:eye-shadow,,Makeup,EverGlow,Artdeco,Artdeco Eyeshadow Base,https://images.openbeautyfacts.org/images/products/401/967/402/9107/front_en.5.400.jpg,,,45,"C11-13 ISOPARAFFIN, TALC, HYDRO - GENATED MICROCRYSTALLINE CERA (HYDROGENATED MICROCRYSTALLINE WAX), CERA MICROCRISTALLINA (MICROCRYSTALLINE WAX), MICA, VP/HEXADECENE COPOLYMER, POLYETHYLENE, PHENOXYETHANOL, TOCOPHERYL ACETATE, BISABOLOL, PARFUM (FRA"
beauty-facts:eye-shadow,,Makeup,EverGlow,,Catrice The Soft Peony Eyeshadow Palette,https://images.openbeautyfacts.org/images/products/405/972/948/7926/front_nl.6.400.jpg,,,11,Catrice The Soft Peony Eyeshadow Palette. Curated beauty product.
beauty-facts:eye-shadow,,Makeup,EverGlow,Essence,Essence The Rose Edition 20 Lovely in Rose Eyeshadow Palette,https://images.openbeautyfacts.org/images/products/405/972/924/5861/front_en.8.400.jpg,,,27,xkndynyn
beauty-facts:eye-shadow,,Makeup,EverGlow,Essence,Essence The Nude Edition 10 Pretty in Nude Eyeshadow Palette,https://images.openbeautyfacts.org/images/products/405/972/924/5854/front_nl.14.400.jpg,,,12,Essence The Nude Edition 10 Pretty in Nude Eyeshadow Palette. Curated beauty product.
beauty-facts:eye-shadow,,Makeup,EverGlow,max factor,Max Factor Masterpiece Nude 001 Cappucino Nudes Oogschaduwpalet,https://images.openbeautyfacts.org/images/products/361/630/246/3893/front_en.13.400.jpg,,,9,"MICA, BIS-DIGLYCERYL POLYACYLADIPATE-2, TALC, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIISOSTEARYL MALATE, SILICA, MAGNESIUM STEARATE, NYLON-12, BORON NITRIDE, CALCIUM ALUMINUM BOROSILICATE, PHENYL TRIMETHICONE, DIMETHICONE, SYNTHETIC FLUORPHLOGOPITE, CAPRYLYL"
beauty-facts:eye-shadow,,Makeup,EverGlow,CoverGirl,Trunaked Roses,https://images.openbeautyfacts.org/images/products/002/270/058/1139/front_en.3.400.jpg,,,57,"MICA, BIS-DIGLYCERYL POLYACYLADIPATE-2, TALC, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIISOSTEARYL MALATE, SILICA, MAGNESIUM STEARATE, NYLON-12, BORON NITRIDE CALCIUM ALUMINUM BOROSILICATE, PHENYL TRIMETHICONE, DIMETHICONE, SYNTHETIC FLUORPHLOGOPITE CAPRYLYL G"
beauty-facts:eye-shadow,,Makeup,EverGlow,Ruby Rose,Shine glitter en crema,https://images.openbeautyfacts.org/images/products/629/512/503/5608/front_en.7.400.jpg,,,40,"ACEITE MINERAL, CERA DE SEMILLAS DE HELIANTHUS ANNUUS (GIRASOL), CICLOPENTASILOXANO, TRIMETILSILOXISILICATO, COPOLIMERO DE ETILENO / PROPILENO / ESTIRENO,
FENOXIETANOL, ETILHEXILGLICERINA."
beauty-facts:eye-shadow,,Makeup,EverGlow,Katalia,Sombra con destellos,https://images.openbeautyfacts.org/images/products/200/000/000/4891/front_en.6.400.jpg,,,50,"talc, octylpalmitate, zinc stearate, methylparaben, propylparaben, BHT."
beauty-facts:shampoo,,Skin Care,EverGlow,Derma,Baby Shampoo/Bath,https://images.openbeautyfacts.org/images/products/570/995/402/4333/front_en.3.400.jpg,,,26,"Aqua, Aloe Barbadensis Leaf Extract*, Sodium Coco-Sulfate, Coco-Glucoside, Glycerin**, Maris Sal, Citric Acid, Sodium Benzoate"
beauty-facts:shampoo,,Skin Care,EverGlow,Nivea Kids,"3in1 shower, Shampoo & conditioner",https://images.openbeautyfacts.org/images/products/590/001/707/1756/front_en.3.400.jpg,,,37,"Aqua, Cocamidopropyl Betaine, Lauryl Glucoside, Sodium Methyl Cocoyl Taurate, Coco - Glucoside, Glycerin, Bisabolol, Aloe Barbadensis Leaf Juice Powder, Guar Hydroxypropyltrimonium Chloride, Citric Acid, Glycol Distearate, Sodium Acid, Chloride, Hydr"
beauty-facts:shampoo,,Skin Care,EverGlow,Johnson’s,Johnson’s baby shampoo,https://images.openbeautyfacts.org/images/products/357/466/990/7385/front_en.3.400.jpg,,,13,"Aqua, Cocamidopropyl Betaine, Decyl Glucoside, Sodium Cocoyl Isethionate, Polyquaternium-10, Coconut Acid, Glycerin, Sodium Methyl Cocoyl Taurate, PEG-80 Sorbitan Laurate, PEG-150 Distearate, Sodium Chloride, Disodium EDTA, Citric Acid, Sodium Benzoa"
beauty-facts:shampoo,,Skin Care,EverGlow,Mixa Baby,Soap-free Surgras,https://images.openbeautyfacts.org/images/products/360/055/036/7188/front_en.3.400.jpg,,,20,"AQUA / WATER, SODIUM LAURETH SULFATE, PEG-200 HYDROGENATED GLYCERYL PALMATE, GLYCERIN, COCO-BETAINE, POLYSORBATE 20, PEG-7 GLYCERYL COCOATE, SODIUM CHLORIDE, PENTYLENE GLYCOL, CITRIC ACID, SODIUM HYDROXIDE, PRUNUS AMYGDALUS DULCIS OIL/ SWEET ALMOND O"
beauty-facts:shampoo,,Skin Care,EverGlow,Palmolive naturals,Palmolive shampoo antiforfora,https://images.openbeautyfacts.org/images/products/871/895/157/6919/front_it.6.400.jpg,,,46,Palmolive shampoo antiforfora. Curated beauty product.
beauty-facts:shampoo,,Skin Care,EverGlow,igefa,Hydro Vital,https://images.openbeautyfacts.org/images/products/402/400/900/8696/front_en.7.400.jpg,,,15,"Aqua, Sodium laureth sulfate, Sodium chloride, Cocamidopropyl betaine, Laureth-10 Parfum, Glycerin, Citric acid, Aloe Barbadensis Leaf Juice, Polyqaternium-7, Sodium benzoate, Potassium sorbate, Hexyl Cinnamal, Limonene."
beauty-facts:shampoo,,Skin Care,EverGlow,Bambi,Shampoo for children,https://images.openbeautyfacts.org/images/products/590/005/701/0166/front_en.3.400.jpg,,,33,"Aqua, Sodium Laureth Sulfate, Sodium Chloride, Laureth 3, Cocamidopropyl Betaine, Parfum, Panthenol, Citric Acid, DMDM Hydantoin, Methylparaben, Propylparaben, Phenoxyethanol CI"
beauty-facts:shampoo,,Skin Care,EverGlow,Johnson’s,Shiny Drops Shampoo,https://images.openbeautyfacts.org/images/products/357/466/990/7200/front_en.5.400.jpg,,,13,"Aqua, Cocamidopropyl Betaine, Decyl Glucoside, Sodium Methyl Cocoyl Taurate, Glycerin, Silk Amino Acids, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Polyquaternium-10, Argania Spinosa Kernel Oil (Argan Oil), Glycol Distearate, Coconut Acid, S"
beauty-facts:conditioner,,Skin Care,EverGlow,Pantene,Pantene Pro-V Repair & Protect Conditioner,https://images.openbeautyfacts.org/images/products/008/087/819/5008/front_en.4.400.jpg,,,49,"WATER, CETYL ALCOHOL, STEARAMIDOPROPYL DIMETHYLAMINE, GLYCERIN, STEARYL ALCOHOL, BIS-AMINOPROPYL DIMETHICONE, GLUTAMIC ACID, SODIUM CHLORIDE, FRAGRANCE, CITRIC ACID, BENZYL ALCOHOL, DISODIUM EDTA, PHENOXYETHANOL, HISTIDINE PANTHENOL, PANTHENYL ETHYL "
